22.80701754,50.87719298,66.66666667,78.94736842,84.21052632,,,,,,
0,50,50,50,50,,,,,,
35.38461538,76.92307692,84.61538462,89.23076923,95.38461538,,,,,,
65.38461538,80.76923077,80.76923077,80.76923077,88.46153846,,,,,,
100,100,100,100,100,,,,,,
41.66666667,79.16666667,83.33333333,83.33333333,83.33333333,,,,,,
66.66666667,81.81818182,86.36363636,90.90909091,93.93939394,,,,,,
55.55555556,72.22222222,77.77777778,77.77777778,83.33333333,,,,,,
83.87096774,96.77419355,98.38709677,100,100,,,,,,
62.5,93.75,96.875,96.875,96.875,,,,,,
46,72,80,88,90,,,,,,
87.5,87.5,100,100,100,,,,,,
57.14285714,71.42857143,92.85714286,92.85714286,100,,,,,,
66.07142857,94.64285714,98.21428571,100,100,,,,,,
80,93.33333333,100,100,100,,,,,,
44.44444444,44.44444444,44.44444444,44.44444444,44.44444444,,,,,,
51.51515152,75.75757576,78.78787879,78.78787879,78.78787879,,,,,,
13.95348837,34.88372093,55.81395349,60.46511628,69.76744186,,,,,,
37.77777778,64.44444444,68.88888889,75.55555556,77.77777778,,,,,,
48.33333333,78.33333333,88.33333333,91.66666667,93.33333333,,,,,,
53.33333333,100,100,100,100,,,,,,
66.66666667,66.66666667,100,100,100,,,,,,
58.49056604,88.67924528,96.22641509,98.11320755,100,,,,,,
75,75,75,75,75,,,,,,
33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,,,,,,
0,20,20,20,40,,,,,,
35.29411765,52.94117647,70.58823529,82.35294118,94.11764706,,,,,,
19.60784314,43.1372549,50.98039216,62.74509804,78.43137255,,,,,,
0,0,40,80,80,,,,,,
56.52173913,78.26086957,91.30434783,91.30434783,91.30434783,,,,,,
58.82352941,58.82352941,58.82352941,58.82352941,58.82352941,,,,,,
33.33333333,33.33333333,44.44444444,55.55555556,88.88888889,,,,,,
20.51282051,46.15384615,56.41025641,66.66666667,82.05128205,,,,,,
67.64705882,91.17647059,94.11764706,97.05882353,97.05882353,,,,,,
50,75,87.5,93.75,100,,,,,,
10,10,10,10,30,,,,,,
85.71428571,100,100,100,100,,,,,,
48.07692308,86.53846154,96.15384615,98.07692308,98.07692308,,,,,,
28.57142857,57.14285714,71.42857143,85.71428571,85.71428571,,,,,,
76,96,100,100,100,,,,,,
30.3030303,57.57575758,78.78787879,90.90909091,93.93939394,,,,,,
90.90909091,100,100,100,100,,,,,,
62.06896552,86.20689655,96.55172414,100,100,,,,,,
44.44444444,74.07407407,88.88888889,88.88888889,92.59259259,,,,,,
63.15789474,89.47368421,89.47368421,89.47368421,89.47368421,,,,,,
67.85714286,100,100,100,100,,,,,,
84.61538462,100,100,100,100,,,,,,
16.66666667,37.5,62.5,75,79.16666667,,,,,,
36.66666667,63.33333333,90,96.66666667,96.66666667,,,,,,
50,75,75,75,75,,,,,,
76,92,92,92,96,,,,,,
50,66.66666667,83.33333333,83.33333333,83.33333333,,,,,,
27.77777778,61.11111111,69.44444444,77.77777778,86.11111111,,,,,,
77.77777778,88.88888889,88.88888889,88.88888889,88.88888889,,,,,,
100,100,100,100,100,,,,,,
62.5,62.5,62.5,62.5,62.5,,,,,,
66.66666667,100,100,100,100,,,,,,
76.47058824,82.35294118,94.11764706,94.11764706,94.11764706,,,,,,
28.57142857,78.57142857,92.85714286,92.85714286,100,,,,,,
28.78787879,75.75757576,81.81818182,87.87878788,90.90909091,,,,,,
63.26530612,93.87755102,95.91836735,95.91836735,97.95918367,,,,,,
41.66666667,66.66666667,75,75,83.33333333,,,,,,
39.47368421,73.68421053,81.57894737,84.21052632,86.84210526,,,,,,
21.05263158,31.57894737,42.10526316,42.10526316,52.63157895,,,,,,
60.71428571,82.14285714,89.28571429,89.28571429,96.42857143,,,,,,
97.05882353,100,100,100,100,,,,,,
52.94117647,88.23529412,88.23529412,94.11764706,94.11764706,,,,,,
30,60,70,70,70,,,,,,
100,100,100,100,100,,,,,,
42.85714286,57.14285714,57.14285714,57.14285714,85.71428571,,,,,,
48.7804878,85.36585366,95.12195122,95.12195122,97.56097561,,,,,,
12.5,25,25,31.25,43.75,,,,,,
66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,,,,,,
57.5,75,92.5,92.5,97.5,,,,,,
50,50,62.5,62.5,62.5,,,,,,
65,80,80,95,95,,,,,,
100,100,100,100,100,,,,,,
70.96774194,83.87096774,96.77419355,96.77419355,96.77419355,,,,,,
57.14285714,80.95238095,90.47619048,95.23809524,100,,,,,,
38.98305085,67.79661017,86.44067797,86.44067797,98.30508475,,,,,,
36.36363636,72.72727273,81.81818182,81.81818182,90.90909091,,,,,,
23.52941176,44.11764706,50,67.64705882,82.35294118,,,,,,
25,40,50,60,70,,,,,,
56.25,75,81.25,85.41666667,91.66666667,,,,,,
12.5,12.5,12.5,12.5,12.5,,,,,,
40,40,40,60,80,,,,,,
55.55555556,77.77777778,88.88888889,100,100,,,,,,
42.10526316,68.42105263,68.42105263,84.21052632,89.47368421,,,,,,
50.98039216,78.43137255,86.2745098,92.15686275,98.03921569,,,,,,
33.33333333,50,66.66666667,66.66666667,66.66666667,,,,,,
97.05882353,100,100,100,100,,,,,,
96.15384615,96.15384615,96.15384615,96.15384615,96.15384615,,,,,,
31.88405797,63.76811594,75.36231884,78.26086957,84.05797101,,,,,,
47.05882353,58.82352941,64.70588235,64.70588235,70.58823529,,,,,,
26.92307692,46.15384615,61.53846154,73.07692308,76.92307692,,,,,,
32.78688525,75.40983607,85.24590164,88.52459016,91.80327869,,,,,,
78.26086957,95.65217391,100,100,100,,,,,,
63.63636364,93.18181818,97.72727273,97.72727273,97.72727273,,,,,,
58.92857143,94.64285714,96.42857143,100,100,,,,,,
78.57142857,92.85714286,100,100,100,,,,,,
51.35135135,67.56756757,83.78378378,86.48648649,94.59459459,,,,,,
28.57142857,57.14285714,71.42857143,85.71428571,100,,,,,,
100,100,100,100,100,,,,,,
33.33333333,55.55555556,55.55555556,77.77777778,88.88888889,,,,,,
34.21052632,57.89473684,71.05263158,81.57894737,89.47368421,,,,,,
66.66666667,66.66666667,100,100,100,,,,,,
76.66666667,90,93.33333333,93.33333333,93.33333333,,,,,,
22.22222222,44.44444444,61.11111111,72.22222222,72.22222222,,,,,,
52.94117647,58.82352941,58.82352941,64.70588235,64.70588235,,,,,,
80.95238095,95.23809524,95.23809524,95.23809524,95.23809524,,,,,,
56.66666667,93.33333333,95,98.33333333,100,,,,,,
100,100,100,100,100,,,,,,
25,58.33333333,75,91.66666667,91.66666667,,,,,,
68.96551724,86.20689655,89.65517241,93.10344828,96.55172414,,,,,,
56.25,93.75,96.875,96.875,96.875,,,,,,
28.37837838,71.62162162,86.48648649,91.89189189,98.64864865,,,,,,
17.24137931,51.72413793,58.62068966,65.51724138,82.75862069,,,,,,
95,95,95,95,95,,,,,,
33.33333333,33.33333333,33.33333333,33.33333333,66.66666667,,,,,,
88.88888889,88.88888889,88.88888889,88.88888889,88.88888889,,,,,,
91.30434783,91.30434783,100,100,100,,,,,,
20,60,60,80,80,,,,,,
100,100,100,100,100,,,,,,
50,66.66666667,66.66666667,66.66666667,66.66666667,,,,,,
22.22222222,22.22222222,44.44444444,55.55555556,66.66666667,,,,,,
73.33333333,73.33333333,73.33333333,73.33333333,73.33333333,,,,,,
25,43.75,53.125,65.625,65.625,,,,,,
83.33333333,83.33333333,83.33333333,83.33333333,83.33333333,,,,,,
78.125,84.375,90.625,90.625,93.75,,,,,,
84.61538462,96.15384615,96.15384615,96.15384615,96.15384615,,,,,,
28,40,48,60,72,,,,,,
100,100,100,100,100,,,,,,
66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,,,,,,
70.45454545,95.45454545,100,100,100,,,,,,
33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,,,,,,
25.37313433,61.19402985,82.08955224,88.05970149,91.04477612,,,,,,
47.05882353,76.47058824,82.35294118,94.11764706,94.11764706,,,,,,
69.04761905,88.0952381,92.85714286,92.85714286,95.23809524,,,,,,
90,100,100,100,100,,,,,,
22.22222222,33.33333333,44.44444444,77.77777778,88.88888889,,,,,,
14.28571429,21.42857143,28.57142857,28.57142857,35.71428571,,,,,,
69.56521739,86.95652174,91.30434783,95.65217391,95.65217391,,,,,,
80,80,80,80,80,,,,,,
35,45,60,70,85,,,,,,
54.28571429,80,91.42857143,94.28571429,94.28571429,,,,,,
0,33.33333333,66.66666667,100,100,,,,,,
47.91666667,68.75,75,91.66666667,95.83333333,,,,,,
50,100,100,100,100,,,,,,
38.46153846,69.23076923,84.61538462,92.30769231,92.30769231,,,,,,
36,64,72,88,92,,,,,,
64.70588235,91.17647059,94.11764706,94.11764706,97.05882353,,,,,,
69.64285714,91.07142857,96.42857143,96.42857143,96.42857143,,,,,,
25,25,37.5,50,50,,,,,,
68.18181818,90.90909091,95.45454545,95.45454545,95.45454545,,,,,,
30,65,77.5,90,92.5,,,,,,
53.33333333,70,76.66666667,80,80,,,,,,
23.07692308,46.15384615,53.84615385,61.53846154,76.92307692,,,,,,
50,50,50,50,50,,,,,,
16.66666667,33.33333333,33.33333333,33.33333333,66.66666667,,,,,,
36.23188406,78.26086957,92.75362319,94.20289855,97.10144928,,,,,,
66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,,,,,,
58.13953488,93.02325581,100,100,100,,,,,,
58.53658537,87.80487805,97.56097561,100,100,,,,,,
68.75,93.75,93.75,93.75,100,,,,,,
60,83.07692308,92.30769231,95.38461538,95.38461538,,,,,,
14.28571429,28.57142857,28.57142857,28.57142857,57.14285714,,,,,,
71.42857143,85.71428571,85.71428571,85.71428571,85.71428571,,,,,,
35.71428571,71.42857143,88.0952381,92.85714286,97.61904762,,,,,,
27.27272727,63.63636364,63.63636364,63.63636364,72.72727273,,,,,,
33.33333333,60,77.77777778,84.44444444,84.44444444,,,,,,
30,50,50,55,70,,,,,,
10,10,30,60,70,,,,,,
50,50,50,50,50,,,,,,
80,100,100,100,100,,,,,,
52.17391304,85.50724638,94.20289855,98.55072464,100,,,,,,
100,100,100,100,100,,,,,,
19.04761905,61.9047619,80.95238095,90.47619048,95.23809524,,,,,,
50,75,100,100,100,,,,,,
73.68421053,84.21052632,94.73684211,94.73684211,100,,,,,,
100,100,100,100,100,,,,,,
63.15789474,81.57894737,94.73684211,94.73684211,94.73684211,,,,,,
40.74074074,74.07407407,85.18518519,96.2962963,96.2962963,,,,,,
90.90909091,90.90909091,90.90909091,90.90909091,90.90909091,,,,,,
66.66666667,100,100,100,100,,,,,,
21.73913043,43.47826087,63.04347826,71.73913043,82.60869565,,,,,,
50,50,50,50,50,,,,,,
20,54.28571429,68.57142857,80,88.57142857,,,,,,
100,100,100,100,100,,,,,,
37.5,66.66666667,79.16666667,87.5,91.66666667,,,,,,
71.42857143,85.71428571,85.71428571,85.71428571,92.85714286,,,,,,
60,80,80,90,90,,,,,,
75,95.45454545,97.72727273,100,100,,,,,,
75,100,100,100,100,,,,,,
80,80,80,80,80,,,,,,
65.38461538,92.30769231,92.30769231,92.30769231,96.15384615,,,,,,
33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,,,,,,
16.66666667,50,50,50,66.66666667,,,,,,
71.42857143,92.85714286,92.85714286,100,100,,,,,,
30,53.33333333,66.66666667,86.66666667,93.33333333,,,,,,
37.5,62.5,83.33333333,87.5,87.5,,,,,,
24.32432432,54.05405405,64.86486486,72.97297297,83.78378378,,,,,,
76.47058824,100,100,100,100,,,,,,
44.44444444,44.44444444,66.66666667,66.66666667,66.66666667,,,,,,
66.66666667,66.66666667,66.66666667,66.66666667,83.33333333,,,,,,
20,40,40,60,60,,,,,,
45.45454545,72.72727273,81.81818182,86.36363636,86.36363636,,,,,,
58.62068966,75.86206897,75.86206897,86.20689655,89.65517241,,,,,,
15.15151515,42.42424242,50,68.18181818,78.78787879,,,,,,
75,75,75,75,75,,,,,,
96.15384615,96.15384615,98.07692308,100,100,,,,,,
54.54545455,72.72727273,90.90909091,90.90909091,90.90909091,,,,,,
40.74074074,74.07407407,85.18518519,92.59259259,96.2962963,,,,,,
37.5,59.375,75,84.375,90.625,,,,,,
60,100,100,100,100,,,,,,
25.80645161,54.83870968,70.96774194,80.64516129,87.09677419,,,,,,
23.33333333,43.33333333,50,56.66666667,66.66666667,,,,,,
80.76923077,96.15384615,96.15384615,96.15384615,100,,,,,,
80,80,100,100,100,,,,,,
25,75,75,75,75,,,,,,
42.85714286,52.38095238,71.42857143,76.19047619,76.19047619,,,,,,
18.86792453,39.62264151,64.1509434,71.69811321,81.13207547,,,,,,
51.66666667,86.66666667,95,98.33333333,98.33333333,,,,,,
32.5,75,80,82.5,92.5,,,,,,
24,52,68,76,84,,,,,,
16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,,,,,,
32.72727273,65.45454545,81.81818182,85.45454545,90.90909091,,,,,,
64.51612903,90.32258065,96.77419355,100,100,,,,,,
52.94117647,90.19607843,92.15686275,96.07843137,98.03921569,,,,,,
75,75,75,75,100,,,,,,
100,100,100,100,100,,,,,,
53.57142857,75,89.28571429,92.85714286,96.42857143,,,,,,
70.83333333,75,83.33333333,87.5,87.5,,,,,,
69.44444444,80.55555556,88.88888889,91.66666667,94.44444444,,,,,,
66.66666667,87.5,97.91666667,100,100,,,,,,
25,50,62.5,68.75,81.25,,,,,,
42.10526316,65.78947368,78.94736842,78.94736842,84.21052632,,,,,,
68.75,90.625,93.75,93.75,93.75,,,,,,
44.44444444,88.88888889,94.44444444,94.44444444,94.44444444,,,,,,
51.61290323,93.5483871,95.16129032,98.38709677,100,,,,,,
33.33333333,33.33333333,66.66666667,66.66666667,66.66666667,,,,,,
15,30,42.5,60,72.5,,,,,,
67.85714286,87.5,92.85714286,92.85714286,94.64285714,,,,,,
54.76190476,69.04761905,80.95238095,85.71428571,88.0952381,,,,,,
63.15789474,89.47368421,89.47368421,94.73684211,94.73684211,,,,,,
60.41666667,85.41666667,91.66666667,91.66666667,95.83333333,,,,,,
100,100,100,100,100,,,,,,
80,80,100,100,100,,,,,,
60,80,80,80,80,,,,,,
36.36363636,54.54545455,72.72727273,90.90909091,90.90909091,,,,,,
83.33333333,94.44444444,100,100,100,,,,,,
33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,,,,,,
16.39344262,39.3442623,54.09836066,65.57377049,78.68852459,,,,,,
14.81481481,46.2962963,62.96296296,70.37037037,88.88888889,,,,,,
25,50,50,50,75,,,,,,
40,80,100,100,100,,,,,,
70,70,70,80,80,,,,,,
100,100,100,100,100,,,,,,
20,20,20,20,20,,,,,,
91.83673469,95.91836735,97.95918367,97.95918367,97.95918367,,,,,,
14.28571429,14.28571429,14.28571429,28.57142857,42.85714286,,,,,,
0,0,0,0,0,,,,,,
44.89795918,81.63265306,85.71428571,91.83673469,95.91836735,,,,,,
100,100,100,100,100,,,,,,
41.17647059,52.94117647,64.70588235,70.58823529,76.47058824,,,,,,
75,97.22222222,100,100,100,,,,,,
43.47826087,52.17391304,60.86956522,69.56521739,78.26086957,,,,,,
0,25,25,50,50,,,,,,
20.83333333,45.83333333,52.08333333,72.91666667,89.58333333,,,,,,
100,100,100,100,100,,,,,,
73.17073171,80.48780488,80.48780488,85.36585366,87.80487805,,,,,,
37.73584906,64.1509434,84.90566038,86.79245283,92.45283019,,,,,,
75,75,75,75,75,,,,,,
42.85714286,71.42857143,71.42857143,71.42857143,85.71428571,,,,,,
33.33333333,33.33333333,66.66666667,66.66666667,66.66666667,,,,,,
46.03174603,79.36507937,93.65079365,100,100,,,,,,
82.60869565,95.65217391,95.65217391,100,100,,,,,,
58.13953488,83.72093023,88.37209302,93.02325581,93.02325581,,,,,,
50,72.91666667,89.58333333,97.91666667,97.91666667,,,,,,
22.72727273,36.36363636,40.90909091,45.45454545,63.63636364,,,,,,
48.4375,84.375,92.1875,93.75,95.3125,,,,,,
58,92,96,98,98,,,,,,
0,0,0,0,0,,,,,,
50,62.5,100,100,100,,,,,,
33.33333333,70.83333333,83.33333333,87.5,95.83333333,,,,,,
21.42857143,57.14285714,71.42857143,92.85714286,100,,,,,,
58.97435897,66.66666667,79.48717949,79.48717949,84.61538462,,,,,,
75.55555556,95.55555556,97.77777778,97.77777778,100,,,,,,
63.15789474,76.31578947,89.47368421,89.47368421,89.47368421,,,,,,
41.17647059,76.47058824,76.47058824,88.23529412,88.23529412,,,,,,
23.68421053,44.73684211,63.15789474,78.94736842,92.10526316,,,,,,
13.63636364,45.45454545,59.09090909,72.72727273,90.90909091,,,,,,
6.896551724,17.24137931,37.93103448,51.72413793,72.4137931,,,,,,
15,52.5,70,75,77.5,,,,,,
22.22222222,33.33333333,33.33333333,33.33333333,55.55555556,,,,,,
100,100,100,100,100,,,,,,
42.10526316,68.42105263,84.21052632,94.73684211,94.73684211,,,,,,
42.55319149,93.61702128,97.87234043,97.87234043,97.87234043,,,,,,
62.68656716,98.50746269,100,100,100,,,,,,
25,31.25,68.75,81.25,93.75,,,,,,
66.66666667,66.66666667,100,100,100,,,,,,
33.33333333,33.33333333,33.33333333,33.33333333,66.66666667,,,,,,
40.84507042,83.09859155,92.95774648,94.36619718,97.18309859,,,,,,
